fdc_id,amount,modifier,gram_weight
171441,1,cup,218
171441,1,teaspoon,4.5
171442,1,tablespoon,13.7
171442,1,cup,219
171443,1,tbsp,15
171443,1,cup,232
171445,3,oz,85
171445,1,breast,384
171446,3,oz,85
171446,1,unit (yield from 1 lb ready-to-cook chicken),225
171446,1,chicken,751
171447,4,oz,113
171447,1,unit (yield from 1 lb ready-to-cook chicken),276
171447,0.5,"chicken, bone removed",460
171448,3,oz,85
171448,1,unit (yield from 1 lb ready-to-cook chicken),280
171448,0.5,"chicken, bone removed",466
171449,3,oz,85
171449,1,unit (yield from 1 lb ready-to-cook chicken),188
171449,0.5,"chicken, bone removed",314
171450,3,oz,85
171450,1,"cup, chopped or diced",140
171450,0.5,unit (yield from 1 lb ready-to-cook chicken),178
171450,0,"chicken, bone removed",299
171451,1,"cup, chopped or diced",140
171451,1,tbsp,8.7
171451,1,unit (yield from 1 lb ready-to-cook chicken),157
171452,4,oz,113
171452,0.5,unit (yield from 1 lb ready-to-cook chicken),47
171452,0,"chicken, skin only",79
171453,3,oz,85
171453,0.5,unit (yield from 1 lb ready-to-cook chicken),114
171453,0,"chicken, skin only",190
171454,1,unit (yield from 1 lb ready-to-cook chicken),33
171454,0.5,"chicken, skin only",56
171455,3,oz,85
171455,1,cup chopped or dice,145
171456,4,oz,113
171456,1,lb,453
171457,1,cup chopped or dice,145
171458,1,heart,6.1
171458,1,unit (yield from 1 lb ready-to-cook chicken),1.8
171459,1,unit (yield from 1 lb ready-to-cook chicken),113
171459,0.5,"chicken, bone removed",188
171460,1,unit (yield from 1 lb ready-to-cook chicken),78
171460,0.5,"chicken, bone removed",130
171461,1,unit (yield from 1 lb ready-to-cook chicken),79
171461,0.5,"chicken, bone removed",132
171462,1,unit (yield from 1 lb ready-to-cook chicken),90
171462,0.5,"chicken, bone removed",150
171463,4,oz,113
171463,1,unit (yield from 1 lb ready-to-cook chicken),160
171463,0.5,"chicken, bone removed",266
171464,1,unit (yield from 1 lb ready-to-cook chicken),88
171464,0.5,"chicken, bone and skin removed",147
171465,1,cup,140
171465,1,unit (yield from 1 lb ready-to-cook chicken),64
171466,1,"cup, chopped or diced",140
171466,1,unit (yield from 1 lb ready-to-cook chicken),64
171466,0.5,"chicken, bone and skin removed",107
171467,1,"cup, chopped or diced",140
171467,1,unit (yield from 1 lb ready-to-cook chicken),71
171467,0.5,"chicken, bone and skin removed",119
171468,1,tbsp,12.8
171468,1,unit (yield from 1 lb ready-to-cook chicken),32
171468,0.5,"chicken, separable fat",52
171469,1,unit (yield from 1 lb ready-to-cook chicken),59
171469,0.5,"back, bone removed",99
171470,1,unit (yield from 1 lb ready-to-cook chicken),72
171470,0.5,"back, bone removed",120
171471,1,unit (yield from 1 lb ready-to-cook chicken),44
171471,0.5,"back, bone removed",72
171472,3,oz,85
171472,0.5,unit (yield from 1 lb ready-to-cook chicken),24
171472,0,"back, bone and skin removed",40
171473,1,unit (yield from 1 lb ready-to-cook chicken),26
171473,0.5,"back, bone and skin removed",42
171474,0.5,"breast, bone removed (yield from 1 lb ready-to-cook chicken)",87
171474,0.5,"breast, bone removed",145
171475,3,oz,85
171475,0.5,unit (yield from 1 lb ready-to-cook chicken),84
171475,0,"breast, bone removed",140
171476,1,unit (yield from 1 lb ready-to-cook chicken),59
171476,0.5,"breast, bone removed",98
171477,1,"cup, chopped or diced",140
171477,1,unit (yield from 1 lb ready-to-cook chicken),52
171477,0.5,"breast, bone and skin removed",86
171478,1,"cup, chopped or diced",140
171478,1,unit (yield from 1 lb ready-to-cook chicken),57
171478,0.5,"breast, bone and skin removed",95
171479,3,oz,85
171479,1,bird,3812
171480,4,oz,113
171480,1,bird,5002
171481,3,oz,85
171481,1,bird,3812
171482,4,oz,113
171482,1,lb,453
171483,3,oz,85
171483,1,gizzard cooked,45
171484,4,oz,113
171484,1,piece,24
171485,3,oz,85
171485,1,heart,20
171486,4,oz,113
171486,1,raw liver,78
171487,3,oz,85
171487,1,liver cooked,53
171488,4,oz,113
171488,1,lb,453
171489,3,oz,85
171490,1,serving,85
171491,3,oz,85
171492,3,oz,85
171492,0.5,unit (yield from 1 lb ready-to-cook turkey),112
171492,0,"breast, bone removed",864
171493,1,unit (yield from 1 lb ready-to-cook turkey),105
171493,1,"leg, bone removed",816
171494,3,oz,85
171494,1,unit (yield from 1 lb ready-to-cook turkey),71
171494,1,"leg, bone removed",546
171495,1,unit (yield from 1 lb ready-to-cook turkey),33
171495,1,"wing, bone removed",256
171496,3,oz,85
171496,1,breast,1413
171497,4,oz,113
171497,1,wing,346
171498,3,oz,85
171498,1,wing,213
171499,1,unit (yield from 1 lb ready-to-cook turkey),31
171499,0.5,"turkey, skin only",196
171500,3,oz,85
171500,1,"package (net weight, 5 oz)",142
171501,3,oz,85
171501,0.5,"breast, bone removed",864
171502,3,oz,85
171502,1,"thigh, bone removed",314
171503,3,oz,85
171503,1,"box (net weight, 2.5 lb)",1134
171504,0.5,lb,227
171505,4,oz,113
171505,1,lb,453.6
171505,1,"patty, 4 oz",114
171506,3,oz,85
171506,1,"patty (4 oz, raw) (yield after cooking)",82
171506,1,"unit, yield from 1 lb raw",330
171507,3,oz,85
171507,0.5,bird,168
171508,3,oz,85
171508,1,serving,74
171509,4,oz,113
171509,1,piece,263
171509,0.5,breast,118
171510,1,unit (yield from 1 lb ready-to-cook duck),56
171510,3,oz,85
171510,0.5,"breast, bone removed",120
171511,3,oz,85
171511,0.5,"breast, bone and skin removed",95
171511,1,"cup, chopped or diced",174
171511,1,unit (yield from 1 lb ready-to-cook duck),44
171512,3,oz,85
171512,1,patty,60
171513,3,oz,85
171513,1,patty,60
171514,3,oz,85
171514,1,piece,15
171514,4,pieces,62
171515,3,oz,85
171515,1,piece,15
171515,4,pieces,62
171516,3,oz,85
171516,1,wing,51
171517,1,serving (3 oz),85
171517,1,back,102
171517,1,oz,28.35
171518,3,oz,85
171518,1,breast breast with skin and bone,483
171518,1,oz,28.35
171519,1,drumstick,53
171519,1,serving (3oz),85
171519,1,oz,28.35
171520,3,oz,85
171521,1,drumstick,53
171521,1,serving (3 oz),85
171521,1,oz,28.35
171522,1,thigh,89
171522,1,serving,85
171523,1,wing,53
171523,1,serving (3 oz),85
171523,1,oz,28.35
171524,1,serving,85
171525,4,oz,113
171525,1,drumstick,359
171526,3,oz,85
171526,1,wing,358
171527,3,oz,85
171527,1,wing,219
171528,3,oz,85
171528,1,breast,1150
171529,3,oz,85
171529,1,breast,863
171530,3,oz,85
171530,1,drumstick,206
171531,4,oz,113
171531,1,thigh,367
171532,3,oz,85
171532,1,thigh,319
171533,4,oz,113
171533,1,thigh,454
171534,3,oz,85
171534,1,piece,196
171535,3,oz,85
171535,1,piece,195
171536,3,oz,85
171536,1,piece,192
171537,0.5,cup (4 fl oz),126
171537,1,can (10.75 oz),305
171538,1,cup,240
171538,1,can 14.5 oz,435
171538,1,container 32 oz,960
171539,0.5,cup,125
171539,1,can (10.75 oz),305
171540,0.5,cup,126
171540,1,can (10.75 oz),305
171541,0.5,cup,124
171542,0.5,cup (4 fl oz),126
171542,1,can (10.75 oz),305
171543,0.5,cup,124
171544,1,cup,240
171544,1,can 19 oz,539
171545,0.5,cup,126
171546,1,cup,255
171547,0.5,cup,126
171547,1,can (10.7 oz),303
171548,0.5,cup,124
171548,1,can (10.5 oz),310
171549,1,cup (8 fl oz),248
171549,1,can (20 oz),567
171550,1,cup,240
171550,1,can (19 oz),539
171551,0.5,cup (4 fl oz),123
171551,1,can (10.5 oz),298
171552,0.5,cup,126
171552,1,can (10.75 oz),305
171553,0.5,cup (4 fl oz),123
171553,1,can (10.5 oz),298
171554,0.5,cup,128
171554,1,can (11.2 oz),319
171555,1,cup,240
171555,1,can (19 oz),539
171556,0.5,cup,123
171557,0.5,cup (4 fl oz),129
171557,1,"can (11 oz), undiluted",312
171558,1,cup (8 fl oz),236
171558,1,can (18.75 oz),532
171559,1,cup,230
171560,1,cube,3.6
171560,1,packet,6
171561,1,cube,3.6
171562,1,cube,4
171562,1,teaspoon,2
171563,1,cube,4.8
171564,1,cup,233
171564,1,can,291
171565,1,tbsp,6
171566,0.25,cup,57
171566,1,cup,228
171566,1,jar 10.5 oz,273
171566,1,jar 12 oz,324
171567,1,tbsp,8
171567,1,serving,8
171568,1,cup,238
171568,1,tbsp,14.9
171568,1,tsp,5
171568,1,can,298
171569,1,serving,7
171570,1,cup (8 fl oz),25
171571,1,packet,74
171571,1,packet (6 fl oz),11.1
171572,1,cup (8 fl oz),244
171572,1,"can (10.75 oz), prepared",593
171573,1,cup (8 fl oz),244
171573,1,"can (10.75 oz), prepared",593
171574,1,cup (8 fl oz),247
171574,1,"can (11 oz), prepared",600
171575,1,tbsp,17
171576,10,oz 1 pouch,283
171577,10,oz 1 pouch,283
171578,10,oz 1 pouch,283
171579,0.25,cup,63
171580,0.25,cup,61
171581,0.25,cup,63
171582,0.25,cup,62
171583,1,cup,221
171583,1,can,390
171583,1,carton (32 oz),926
171585,1,serving,240
171585,1,package yields,539
171586,1,serving 1/2 cup,128
171587,1,serving 1/2 cup,121
171587,1,can 10.7 oz,303
171588,1,serving,6.7
171588,1,package,454
171589,1,serving,6.7
171589,1,package (16 oz),454
171590,1,serving,6.7
171590,1,package (16 oz),454
171591,1,serving 1 cup,248
171591,1,fl oz,31
171592,1,cup,259
171592,1,fl oz,32.4
171593,1,serving 1 cup,248
171593,1,fl oz,31
171594,1,cup,253
171595,1,packet,6
171595,1,cup,273
171596,1,cup,241
171597,1,serving 1/2 cup,128
171597,1,cup,257
171598,1,cup,236
171599,1,serving 1/4 cup 2 oz,57
171600,0.25,cup,56
171600,1,cup,226
171600,1,can 10.5 oz,273
171601,1,oz,28.35
171601,1,"slice (5-7/8"" x 3-1/2"" x 1/16"")",23
171602,0.5,cup,124
171604,1,tbsp,15
171604,1,cup,245
171605,1,tbsp,15
171605,1,cup,245
171606,1,cup,244
171606,1,fl oz,30.5
171607,1,cup,244
171607,1,can (10.75 oz),305
171608,1,serving 1/3 cup,39
171609,1,cup,240
171610,1,tbsp,17
171610,1,cup,275
171611,1,cup,251
171612,1,cup,240
171613,1,tsp,2.6
171613,1,cube,3.6
171614,1,package without flavor packet,82
171614,1,packet,5.6
171615,1,package without flavor packet,81
171615,1,packet,6
171616,1,"slice (4"" dia x 1/8"" thick)",23
171616,1,"slice (2-3/4"" dia x 1/16"")",6
171617,1,slice,23
171617,1,oz,28.35
171618,4,slices,100
171619,1,sausage,91
171620,1,link cooked,85
171621,1,oz,28.35
171621,1,"slice (2-1/2"" dia x 1/4"" thick)",18
171622,1,link,70
171623,2.33,links,100
171624,3,oz,85
171624,1,link,45
171625,1,oz,28.35
171625,1,frankfurter,45
171626,1,oz,28.35
171626,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21
171627,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28
171627,1,"slice (4-1/4"" x 4-1/4"" x 1/16"")",21
171628,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28
171628,2,slices,57
171629,1,tbsp,15
171629,1,oz,28.35
171630,1,"slice (1 oz) (4"" x 4"" x 3/32"" thick)",28
171630,45,g,45
171631,1,link,101
171632,1,serving,57
171633,1,frankfurter,50
171634,1,frankfurter,48
171635,3,oz,85
171635,1,package,343
171636,3,oz,85
171636,1,package,343
171637,1,slice,33
171638,3,oz,85
171638,3,pieces,56
171639,1,slice,8.1
171640,1,serving,15
171641,1,cup (1 NLEA serving for adults),30
171641,0.67,cup (1 serving for children under 4 years),20
171642,0.75,cup (1 NLEA serving),27
171643,0.75,cup (1 NLEA serving),26
171644,0.75,cup (1 NLEA serving),27
171645,0.75,cup (1 NLEA serving),27
171646,1,cup,122
171646,1,oz,28.35
171647,0.5,cup (1 NLEA serving),58
171648,0.75,cup (1 NLEA serving),29
171649,1,cup (1 NLEA serving),27
171650,1,cup (1 NLEA serving),59
171651,0.75,cup (1 NLEA serving),14
171652,0.75,cup (1 NLEA serving),27
171653,2,tbsp (1 NLEA serving),14
171654,1,tbsp,9.7
171654,1,cup,156
171655,1,cup,257
171655,1,tbsp,16
171656,1,packet,29
171656,1,tbsp,7
171657,1,cup (1 serving),251
171657,1,tbsp,16
171658,1,tbsp,11
171658,1,cup,176
171659,1,cup,240
171659,1,tbsp,14.9
171659,0.75,cup,179
171660,1,tbsp,11.5
171660,1,cup,178
171661,1,packet,28
171662,1,"cup, cooked",234
171662,1,"cup, dry, yields",501
171662,1,"oz, dry, yields",177
171662,1,"packet, dry, yields",177
171663,1,packet (1 NLEA serving),43
171664,1,packet,45
171665,0.33,cup (1 NLEA serving),40
171665,1,cup,141
171665,0.25,cup,35
171666,1,cup,243
171666,0.75,cup,182
171667,1,cup,94
171667,0.33,cup,31
171668,1,cup,242
171668,0.75,cup,182
171669,1,cup (1 NLEA serving),15
171670,1,tbsp,9.7
171670,1,cup,156
171671,1,cup,257
171671,1,tablespoon,16
171672,1,cup,233
171673,1,cup,233
171674,3,tbsp (1 NLEA serving),35
171675,1,cup,234
171675,0.75,cup,175
171676,1,cup,243
171676,0.75,cup,182
171677,1,cup,242
171677,0.75,cup,182
171678,1,cup (1 NLEA serving),55
171679,0.75,cup (1 NLEA serving),30
171680,0.75,cup (1 NLEA serving),30
171681,1,cup (1 NLEA serving),30
171682,1,packet (1 NLEA serving),45
171683,1,package (1 NLEA serving),70
171684,1,package (1 NLEA serving),75
171685,1,package (1 NLEA serving),70
171686,1,cup,98
171686,1,fruit without refuse,4.8
171687,1,cup,242
171687,1,fl oz,30.2
171688,1,"cup, quartered or chopped",125
171688,1,cup slices,109
171688,1,"large (3-1/4"" dia)",223
171688,1,"medium (3"" dia)",182
171688,1,"small (2-3/4"" dia)",149
171688,1,"extra small (2-1/2"" dia)",101
171688,1,NLEA serving,242
171689,1,cup slices,110
171689,1,"large (3-1/4"" dia)",216
171689,1,"medium (3"" dia)",161
171689,1,"small (2-3/4"" dia)",132
171690,1,cup,193
171691,1,cup,86
171691,1,ring,6.4
171692,1,cup,255
171693,1,cup,280
171694,1,cup slices,173
171695,1,cup,244
171696,1,cup,246
171697,1,"cup, halves",155
171697,1,"cup, sliced",165
171697,1,apricot,35
171698,1,"cup, halves",243
171698,1,apricot half with liquid,36
171699,1,"cup, halves",258
171699,1,"cup, whole",240
171699,1,apricot half with liquid,40
171700,1,"cup, whole, without pits",258
171701,1,"cup, whole, without pits",246
171702,1,cup,119
171703,1,cup,242
171704,1,cup,266
171704,1,fl oz,30.4
171705,1,"cup, cubes",150
171705,1,"cup, pureed",230
171705,1,"cup, sliced",146
171705,1,"avocado, NS as to Florida or California",201
171705,1,NLEA Serving,50
171706,1,"cup, pureed",230
171706,1,"fruit, without skin and seed",136
171706,1,NLEA serving,50
171707,1,"cup, pureed",230
171707,1,fruit without skin and seeds,304
171707,1,NLEA Serving,50
171708,0.25,cup,40
171709,1,cup,256
171710,1,"cup, unthawed",151
171710,1,package (18 oz),510
171711,1,cup,148
171711,50,berries,68
171712,1,cup,256
171713,1,"cup, unthawed",132
171713,1,package (10 oz),284
171714,1,cup,220
171714,0.25,"fruit, small",96
171715,1,"cup, cubes",132
171715,1,"cup, sliced",108
171715,1,"large (4-1/2"" long)",124
171715,1,"medium (3-5/8"" long)",91
171715,1,"small (3-1/8"" long)",70
171716,1,cup,256
171717,1,cup,261
171718,1,"cup, unthawed",155
171718,1,package (18 oz),510
171719,1,"cup, with pits, yields",138
171719,1,"cup, without pits",154
171719,1,cherry,8.2
171719,1,NLEA serving,140
171720,1,"cup, pitted",261
171721,1,cup slices,110
171722,1,"cup, chopped",110
171722,1,"cup, whole",100
171723,0.25,cup,40
171724,1,cup,144
171726,1,"cup, chopped",147
171726,1,"date, pitted",7.1
171727,1,cup,145
171728,4,oz,113
171729,4,oz,113
171730,4,oz,113
171731,4,oz,113
171732,4,oz,113
171732,1,steak,152
171733,4,oz,113
171733,1,roast,339
171734,4,oz,113
171734,1,roast,449
171735,4,oz,113
171735,1,roast,350
171736,4,oz,113
171736,1,roast,359
171737,4,oz,113
171737,1,roast,342
171738,4,oz,113
171738,1,roast,377
171739,4,oz,113
171739,1,roast,449
171740,4,oz,113
171740,1,roast,342
171741,4,oz,113
171741,1,roast,377
171742,4,oz,113
171742,1,steak,173
171743,4,oz,113
171743,1,steak,344
171744,4,oz,113
171744,1,roast,740
171745,4,oz,113
171745,1,roast,675
171746,4,oz,113
171746,1,roast,658
171747,4,oz,113
171747,1,roast,699
171748,4,oz,113
171748,1,roast,625
171749,4,oz,113
171749,1,roast,673
171750,4,oz,113
171750,1,steak,267
171751,4,oz,113
171751,1,steak,266
171752,4,oz,113
171752,1,steak,268
171753,3,oz,85
171753,1,roast,478
171754,3,oz,85
171754,1,roast,487
171755,3,oz,85
171756,3,oz,85
171757,4,oz,113
171757,1,steak,344
171758,4,oz,113
171758,1,steak,344
171759,4,oz,113
171759,1,steak,344
171760,4,oz,113
171760,1,roast,758
171761,4,oz,113
171761,1,roast,699
171762,4,oz,113
171762,1,steak,140
171763,4,oz,113
171763,1,steak,133
171764,4,oz,113
171764,1,steak,151
171765,4,oz,113
171765,1,roast,644
171766,4,oz,113
171766,1,steak,268
171767,4,oz,113
171767,1,steak,170
171768,4,oz,113
171768,1,steak,168
171769,4,oz,113
171769,1,steak,172
171770,3,oz,85
171771,3,oz,85
171772,3,oz,85
171773,3,oz,85
171774,4,oz,113
171774,1,steak,304
171775,4,oz,113
171775,1,steak,302
171776,4,oz,113
171777,4,oz,113
171778,3,oz,85
171779,4,oz,113
171780,3,oz,85
171780,1,lb,453.6
171781,3,oz,85
171782,3,oz,85
171782,1,lb,453.6
171783,3,oz,85
171783,1,lb,453.6
171784,3,oz,85
171784,1,lb,453.6
171786,3,oz,85
171786,1,steak,297
171787,3,oz,85
171787,1,lb,453.6
171788,3,oz,85
171788,1,lb,453.6
171789,3,oz,85
171789,1,steak,287
171790,4,oz,113
171791,3,oz,85
171792,3,oz,85
171793,3,oz,85
171794,3,oz,85
171794,1,portion ( yield from 1/2 lb raw meat ),154
171795,3,oz,85
171796,4,oz,113
171797,3,oz,85
171798,3,oz,85
171799,3,oz,85
171800,3,oz,85
171801,3,oz,85
171802,4,oz,113
171802,1,lb,453.6
171803,4,oz,113
171804,4,oz,113
171804,1,lb,453.6
171805,3,oz,85
171805,1,lb,453.6
171806,3,oz,85
171806,1,lb,453.6
171807,3,oz,85
171807,1,lb,453.6
171808,3,oz,85
171808,1,lb,453.6
171809,3,oz,85
171809,1,lb,453.6
171810,4,oz,113
171810,1,lb,453.6
171811,3,oz,85
171811,1,lb,453.6
171812,4,oz,113
171812,1,lb,453.6
171813,3,oz,85
171813,1,lb,453.6
171814,4,oz,113
171814,1,lb,453.6
171815,3,oz,85
171815,1,lb,453.6
171816,4,oz,113
171816,1,lb,453.6
171817,3,oz,85
171817,1,lb,453.6
171818,3,oz,85
171818,1,lb,453.6
171819,4,oz,113
171819,1,lb,453.6
171820,4,oz,113
171820,1,lb,453.6
171821,1,cup,223
171822,1.41,oz dry (half noodle block),40
171823,2,Tbsp,33
171824,2,Tbsp,30
171825,2,Tbsp,34
171826,2,tablespoons,30
171827,1,tbsp,18
171827,0.5,cup,144
171827,1,cup,280
171828,1,tbsp,16
171828,0.5,cup,148
171828,1,cup,291
171829,1,tbsp,18
171829,0.5,cup,138
171829,1,cup,265
171830,1,tbsp,17
171830,0.5,cup,137
171830,1,cup,270
171831,1,tablespoon,20
171831,1,teaspoon,6.5
171832,2,tbsp,36
171832,1,container (9 oz),259
171833,1,tsp,5.6
171834,2,tbsp,36
171834,1,container (9oz),259
171835,2,cookies,29
171836,2,cookies,25
171837,8,cookies 1 serving,31
171837,1,package (40 g),40
171838,4,crackers,14
171839,1,cake 1 serving,27
171840,1,brownie 1 serving,36
171841,1,serving,34
171842,1,cookie 1 serving,38
171843,1,serving 3 cookies,29
171844,1,piece,68
171845,1,piece,90
171846,5,crackers 1 serving,15
171847,2,cookie 1 serving,36
171848,1,package,36
171849,1,slice 1 serving,28
171850,1,slice 1 serving,38
171851,1,slice 1 serving,38
171852,1,piece bagel,81
171853,0.25,cup mix 1 serving,38
171854,1,serving,31
171855,6,cracker 1 serving,43
171856,4,cracker 1 serving,14
171857,3,cookies,44
171858,3,cookies,23
171859,3,cookies,30
171860,3,cookies,44
171861,1,roll,36
171862,1,roll,78
171863,1,roll,69
171864,1,roll,44
171865,1,cookie,25
171866,1,serving,40
171867,5,cookie,28
171868,1,serving cookie,48
171869,1,fl oz,30.5
171869,1,bottle (11 fl oz),336
171869,1,can or bottle (16 fl oz),488
171869,1,can or bottle (12 fl oz),366
171870,1,serving 8.3 fl oz can,250
171871,1,fl oz,30.8
171871,1,can or bottle (16 fl oz),493
171871,1,can or bottle (12 fl oz),370
171872,1,fl oz,29.4
171872,1,serving 5 fl oz,147
171873,8,fl oz,237
171874,1,cup dry mix,98
171874,1,cup prepared,251
171875,1,cup,253
171876,1,fl oz,29.6
171876,1,bottle (16 fl oz),474
171876,1,can (12 fl oz),355
171877,9.5,fl oz,281
171878,8,fl oz,240
171879,1,cup (8 fl oz),266
171880,1,cup,262
171881,1,cup,248
171882,1,fl oz,30.2
171882,1,can (5.5 oz),166
171883,1,cup,260
171884,8,fl oz,240
171885,1,cup,269
171886,1,envelope Alba (.675 oz),19
171886,1,envelope  Swiss Miss (.53 oz),15
171887,1,serving 1 envelope,20
171888,1,cup,271
171889,1,fl oz,29.6
171889,6,fl oz,178
171889,1,cup (8 fl oz),237
171890,1,fl oz,29.6
171890,6,fl oz,178
171890,1,cup (8 fl oz),237
171891,1,fl oz,29.6
171892,1,cup,265
171893,1,tsp,1
171893,1,packet,2
171894,1,fl oz,29.9
171894,1,serving 6 fl oz,179
171895,8,fl oz,249
171896,8,fl oz,237
171897,1,"tsp, rounded",1.8
171898,1,NLEA Serving,14
171899,8,fl oz,248
171900,8,fl oz,247
171901,8,fl oz,237
171902,1,fl oz,30.6
171902,1,cup (8 fl oz),245
171903,1,fl oz,31.6
171903,1,cup (8 fl oz),253
171904,1,fl oz,29.6
171904,1,cup (8 fl oz),237
171905,1,cup (8 fl oz),272
171906,1,fl oz,30.6
171906,1,bottle,355
171907,1,bottle,1184
171908,1,fl oz,30.3
171909,8,fl oz,248
171910,240,ml,240
171911,16,fl oz,473
171912,1,fl oz,35.2
171912,1,can (12 fl oz),423
171913,1,fl oz,31
171913,1,serving 8 fl oz,248
171914,6.75,fl oz,210
171914,1,cup (8 fl oz),248
171915,1,NLEA Serving,210
171915,200,ml,200
171916,1,fl oz,31.3
171916,1,cup (8 fl oz),250
171917,1,cup,245
171917,1,fl oz,29.6
171918,1,serving (3 heaping tsp),23
171918,1,cup,182
171919,1,fl oz,27.8
171919,1,Jigger 1.5 fl oz,42
171920,1,fl oz,27.8
171920,1.5,fl oz,42
171921,1,fl oz,31
171921,1,can or bottle (16 fl oz),492
171921,1,can (12 fl oz),369
171922,1,fl oz,29.6
171922,1,bottle 11.2 fl oz,331
171922,1,bottle 16.9 fl oz,500
171923,8,fl oz,237
171923,12,fl oz,355
171924,1,fl oz,29.6
171925,1,fl oz,29.4
171925,1,serving 5 fl oz,147
171926,1,fl oz,29.6
171926,1,serving (8 fl oz),237
171926,1,ml,1.1
171927,1,serving 8 oz,238
171928,1,serving 8 oz,243
171929,1,serving 8 oz,243
171930,1,serving 8 oz,243
171931,1,serving 8 oz,243
171932,1,serving 8 oz,243
171933,1,serving 8 oz,246
171934,1,serving 8 oz,246
171935,1,serving,240
171936,8,fl oz,240
171937,1,fl oz,31
171937,8,fl oz,240
171937,1,can,480
171938,8,fl oz,240
171939,1,cup,158
171939,1,can,391
171940,1,pouch,200
171941,1,cup,228
171942,8,"fl oz (approximate weight, 1 serving)",240
171943,1,oz,31
171943,8,fl oz (1 serving),246
171944,8,fl oz,240
171944,1,fl oz,31.1
171945,8,fl oz,237
171946,8,fl oz,237
171947,1,cup (8 fl oz),238
171948,3,oz,85
171948,1,fillet,159
171949,1,fillet,150
171949,3,oz,85
171950,1,fillet,116
171950,3,oz,85
171951,1,fillet,32
171951,3,oz,85
171952,3,oz,85
171952,1,fillet,218
171953,1,fillet,79
171953,3,oz,85
171954,1,oz,28.35
171954,3,oz,85
171955,3,oz,85
171955,1,fillet,231
171956,3,oz,85
171956,1,fillet,180
171957,1,fillet,87
171957,3,oz,85
171958,1,fillet,122
171958,3,oz,85
171959,3,oz,85
171959,1,fillet,204
